Types,OHSP-350
version,1.70.6
Describe,OHS
Test date,2026-07-13
Test time,20:40:10
E(lx),48.54
Candle E(fc),4.51
CCT(K),100000
Duv,0.03185
CIE x,0.1653
CIE y,0.1800
CIE u,0.1369
CIE v,0.2236
CIE u',0.1369
CIE v',0.3354
SDCM,92.66
Ra,29.5
R1,13
R2,69
R3,20
R4,-12
R5,35
R6,68
R7,42
R8,1
R9,-99
R10,55
R11,-27
R12,58
R13,27
R14,52
R15,10
Ee(mW/c©O),0.025
S/P,5.517
Dominant(nm),478.60
Purity(%),71.1
Half width(nm),23.0
Peak(nm),456.6
Center(nm),459.9
Centroid(nm),484.8
R ratio(%),0.2
G ratio(%),27.6
B ratio(%),72.3
CIE1931 X,65.271
CIE1931 Y,71.066
CIE1931 Z,258.503
TLCI-2012,5
Integral Time(ms),570.00
Peak Signal,51806
Dark Signal,2405
Compensate level,2860
Start wava(nm),380
End wava(nm),780
Wava(nm),[mW/m2/nm]
639,0.000000,
640,0.000000,
641,0.000000,
642,0.000000,
643,0.000000,
644,0.000000,
645,0.000000,
646,0.000000,
647,0.000000,
648,0.000000,
649,0.000000,
650,0.000000,
651,0.000000,
652,0.000000,
653,0.000000,
654,0.000000,
655,0.000000,
656,0.000000,
657,0.000000,
658,0.000000,
659,0.000000,
660,0.000000,
661,0.000000,
662,0.000000,
663,0.000000,
664,0.000000,
665,0.000000,
666,0.000000,
667,0.000000,
668,0.000000,
669,0.000000,
670,0.000000,
671,0.000000,
672,0.000000,
673,0.000000,
674,0.000000,
675,0.000000,
676,0.000000,
677,0.000000,
678,0.000000,
679,0.000000,
680,0.000000,
681,0.000000,
682,0.000000,
683,0.000000,
684,0.000000,
685,0.000000,
686,0.000000,
687,0.000000,
688,0.000000,
689,0.000000,
690,0.000000,
691,0.000000,
692,0.000000,
693,0.000000,
694,0.000000,
695,0.000000,
696,0.000000,
697,0.000000,
698,0.000000,
699,0.000000,
700,0.000000,
701,0.000000,
702,0.000000,
703,0.000000,
704,0.000000,
705,0.000000,
706,0.000000,
707,0.000000,
708,0.000000,
709,0.000000,
710,0.000000,
711,0.000000,
712,0.000000,
713,0.000000,
714,0.000000,
715,0.000000,
716,0.000000,
717,0.000000,
718,0.000000,
719,0.000000,
720,0.000000,
721,0.000000,
722,0.000000,
723,0.000000,
724,0.000000,
725,0.000000,
726,0.000000,
727,0.000000,
728,0.000000,
729,0.000000,
730,0.000000,
731,0.000000,
732,0.000000,
733,0.000000,
734,0.000000,
735,0.000000,
736,0.000000,
737,0.000000,
738,0.000000,
739,0.000000,
740,0.000000,
741,0.000000,
742,0.000000,
743,0.000000,
744,0.000000,
745,0.000000,
746,0.000000,
747,0.000000,
748,0.000075,
749,0.004559,
750,0.013147,
751,0.013301,
752,0.012827,
753,0.001584,
754,0.000000,
755,0.000000,
756,0.000000,
757,0.000000,
758,0.000000,
759,0.000000,
760,0.000000,
761,0.000000,
762,0.000000,
763,0.000000,
764,0.000000,
765,0.000000,
766,0.000000,
767,0.000000,
768,0.000000,
769,0.000000,
770,0.000000,
771,0.000000,
772,0.000000,
773,0.000000,
774,0.000000,
775,0.000000,
776,0.000000,
777,0.000000,
778,0.000000,
779,0.000000,
780,0.000000,
