Types,OHSP-350
version,1.70.6
Describe,OHS
Test date,2026-07-10
Test time,00:00:33
E(lx),162.94
Candle E(fc),15.14
CCT(K),100000
Duv,-0.01147
CIE x,0.1508
CIE y,0.0883
CIE u,0.1605
CIE v,0.1410
CIE u',0.1605
CIE v',0.2115
SDCM,100.00
Ra,-7.8
R1,13
R2,32
R3,-70
R4,-59
R5,32
R6,25
R7,-7
R8,-28
R9,-99
R10,-55
R11,-80
R12,9
R13,26
R14,6
R15,17
Ee(mW/c©O),0.157
S/P,9.599
Dominant(nm),469.30
Purity(%),88.0
Half width(nm),24.4
Peak(nm),457.7
Center(nm),458.7
Centroid(nm),469.5
R ratio(%),0.1
G ratio(%),11.1
B ratio(%),88.8
CIE1931 X,407.384
CIE1931 Y,238.572
CIE1931 Z,2055.303
TLCI-2012,3
Integral Time(ms),75.00
Peak Signal,49806
Dark Signal,2078
Compensate level,2866
Start wava(nm),380
End wava(nm),780
Wava(nm),[mW/m2/nm]
638,0.000000,
639,0.000000,
640,0.000000,
641,0.000000,
642,0.000000,
643,0.000000,
644,0.000000,
645,0.000000,
646,0.000000,
647,0.000000,
648,0.000000,
649,0.000000,
650,0.000000,
651,0.000000,
652,0.000000,
653,0.000000,
654,0.000000,
655,0.000000,
656,0.000000,
657,0.000000,
658,0.000000,
659,0.000000,
660,0.000000,
661,0.000000,
662,0.000000,
663,0.000000,
664,0.000000,
665,0.000000,
666,0.000000,
667,0.000000,
668,0.000000,
669,0.000000,
670,0.000000,
671,0.000000,
672,0.000000,
673,0.000000,
674,0.000000,
675,0.000000,
676,0.000000,
677,0.000000,
678,0.000000,
679,0.000000,
680,0.000000,
681,0.000000,
682,0.000000,
683,0.000000,
684,0.000000,
685,0.000000,
686,0.000000,
687,0.000000,
688,0.000000,
689,0.000000,
690,0.000000,
691,0.000000,
692,0.000000,
693,0.000000,
694,0.000000,
695,0.000000,
696,0.000000,
697,0.000000,
698,0.000000,
699,0.000000,
700,0.000000,
701,0.000000,
702,0.000000,
703,0.000000,
704,0.000000,
705,0.000000,
706,0.000000,
707,0.000000,
708,0.000000,
709,0.000000,
710,0.000000,
711,0.000000,
712,0.000000,
713,0.000000,
714,0.000000,
715,0.000000,
716,0.000000,
717,0.000000,
718,0.000000,
719,0.000000,
720,0.000000,
721,0.000000,
722,0.000000,
723,0.000000,
724,0.000000,
725,0.000000,
726,0.000000,
727,0.000000,
728,0.000000,
729,0.000000,
730,0.000000,
731,0.000000,
732,0.000000,
733,0.000000,
734,0.000000,
735,0.000000,
736,0.000000,
737,0.000000,
738,0.000000,
739,0.000000,
740,0.000000,
741,0.000000,
742,0.000000,
743,0.000000,
744,0.000000,
745,0.000000,
746,0.000000,
747,0.000000,
748,0.000000,
749,0.000000,
750,0.000000,
751,0.000000,
752,0.000000,
753,0.000000,
754,0.000000,
755,0.000000,
756,0.000000,
757,0.000000,
758,0.000000,
759,0.000000,
760,0.000000,
761,0.000000,
762,0.000000,
763,0.000000,
764,0.000000,
765,0.000000,
766,0.000000,
767,0.000000,
768,0.000000,
769,0.000000,
770,0.000000,
771,0.000000,
772,0.000000,
773,0.000000,
774,0.000000,
775,0.000000,
776,0.000000,
777,0.000000,
778,0.000000,
779,0.000000,
780,0.000000,
